COMMENT_ID,CUSTOMER_ID,COMMENT_DT,CHANNEL_TYPE,CHANNEL_ID,COMMENT_TEXT
T000011733,94211,2018-05-08 03:07:00.000,C,C0000505174,Sample comment
T000011734,126231,2018-05-08 03:07:00.000,C,C0000506740,Sample comment
T000011735,107176,2018-05-08 03:40:00.000,W,W0000212160,Sample comment
T000011736,127116,2018-05-08 05:36:00.000,C,C0000506778,Sample comment
T000011737,95096,2018-05-08 05:36:00.000,C,C0000505211,Sample comment
T000011738,221176,2018-05-08 05:36:00.000,C,C0000507507,Sample comment
T000011739,173079,2018-05-08 06:01:00.000,C,C0000507169,Sample comment
T000011740,109039,2018-05-08 06:01:00.000,C,C0000505884,Sample comment
T000011741,235070,2018-05-08 06:01:00.000,C,C0000507618,Sample comment
T000011742,98183,2018-05-08 06:01:00.000,C,C0000505386,Sample comment
T000011743,203099,2018-05-08 06:01:00.000,C,C0000507394,Sample comment
T000011744,66163,2018-05-08 06:01:00.000,C,C0000503795,Sample comment
T000011745,165945,2018-05-08 07:04:00.000,W,W0000212190,Sample comment
T000011746,69885,2018-05-08 07:04:00.000,W,W0000212188,Sample comment
T000011747,101905,2018-05-08 07:04:00.000,W,W0000212189,Sample comment
T000011748,90472,2018-05-08 10:39:00.000,W,W0000212203,Sample comment
T000011749,122492,2018-05-08 10:39:00.000,W,W0000212204,Sample comment
T000011750,143064,2018-05-08 11:22:00.000,C,C0000506943,Sample comment
T000011751,111044,2018-05-08 11:22:00.000,C,C0000505973,Sample comment
T000011752,111044,2018-05-08 11:24:00.000,W,W0000212214,Sample comment
T000011753,143564,2018-05-08 15:51:00.000,C,C0000506949,Sample comment
T000011754,111544,2018-05-08 15:51:00.000,C,C0000506024,Sample comment
T000011755,93622,2018-05-08 18:03:00.000,C,C0000505132,Sample comment
T000011756,189682,2018-05-08 18:03:00.000,C,C0000507279,Sample comment
T000011757,125642,2018-05-08 18:03:00.000,C,C0000506695,Sample comment
T000011758,93622,2018-05-08 18:06:00.000,W,W0000212256,Sample comment
T000011759,125642,2018-05-08 18:06:00.000,W,W0000212257,Sample comment
T000011760,251673,2018-05-08 18:06:00.000,W,W0000212258,Sample comment
T000011761,72557,2018-05-08 19:58:00.000,W,W0000212274,Sample comment
T000011762,104577,2018-05-08 19:58:00.000,W,W0000212275,Sample comment
T000011763,198637,2018-05-08 19:58:00.000,W,W0000212276,Sample comment
T000011764,230608,2018-05-08 19:58:00.000,W,W0000212277,Sample comment
T000011765,99935,2018-05-08 20:04:00.000,W,W0000212285,Sample comment
T000011766,67915,2018-05-08 20:04:00.000,W,W0000212284,Sample comment
T000011767,193995,2018-05-08 20:04:00.000,W,W0000212286,Sample comment
T000011768,225966,2018-05-08 20:04:00.000,W,W0000212287,Sample comment
T000011769,87588,2018-05-08 20:16:00.000,W,W0000212300,Sample comment
T000011770,119608,2018-05-08 20:16:00.000,W,W0000212301,Sample comment
T000011771,110692,2018-05-08 21:35:00.000,W,W0000212313,Sample comment
T000011772,204752,2018-05-08 21:35:00.000,W,W0000212314,Sample comment
T000011773,93610,2018-05-08 21:42:00.000,C,C0000505131,Sample comment
T000011774,125630,2018-05-08 21:42:00.000,C,C0000506693,Sample comment
T000011775,189670,2018-05-08 21:42:00.000,C,C0000507278,Sample comment
T000011776,114628,2018-05-08 21:42:00.000,C,C0000506183,Sample comment
T000011777,240659,2018-05-08 21:42:00.000,C,C0000507656,Sample comment
T000011778,187428,2018-05-08 21:45:00.000,W,W0000212337,Sample comment
T000011779,123388,2018-05-08 21:45:00.000,W,W0000212336,Sample comment
T000011780,91368,2018-05-08 21:45:00.000,W,W0000212334,Sample comment
T000011781,249419,2018-05-08 21:45:00.000,W,W0000212338,Sample comment
T000011782,66262,2018-05-08 23:22:00.000,W,W0000212340,Sample comment
T000011783,192342,2018-05-08 23:22:00.000,W,W0000212342,Sample comment
T000011784,98282,2018-05-08 23:22:00.000,W,W0000212341,Sample comment
T000011785,98282,2018-05-08 23:24:00.000,C,C0000505389,Sample comment
T000011786,162322,2018-05-08 23:24:00.000,C,C0000507099,Sample comment
T000011787,66262,2018-05-08 23:24:00.000,C,C0000503801,Sample comment
T000011788,107178,2018-05-08 23:54:00.000,C,C0000505781,Sample comment
T000011789,238770,2018-05-09 01:00:00.000,W,W0000212374,Sample comment
T000011790,112739,2018-05-09 01:00:00.000,W,W0000212373,Sample comment
T000011791,157413,2018-05-09 09:04:00.000,W,W0000212418,Sample comment
T000011792,93373,2018-05-09 09:04:00.000,W,W0000212416,Sample comment
T000011793,189433,2018-05-09 09:04:00.000,W,W0000212419,Sample comment
T000011794,125393,2018-05-09 09:04:00.000,W,W0000212417,Sample comment
T000011795,124072,2018-05-09 10:47:00.000,W,W0000212421,Sample comment
T000011796,92052,2018-05-09 10:47:00.000,W,W0000212420,Sample comment
T000011797,95957,2018-05-09 11:22:00.000,W,W0000212422,Sample comment
T000011798,127977,2018-05-09 11:22:00.000,W,W0000212423,Sample comment
T000011799,192017,2018-05-09 11:22:00.000,W,W0000212424,Sample comment
T000011800,95957,2018-05-09 11:27:00.000,C,C0000505260,Sample comment
T000011801,127977,2018-05-09 11:27:00.000,C,C0000506827,Sample comment
T000011802,95096,2018-05-09 11:41:00.000,W,W0000212429,Sample comment
T000011803,127116,2018-05-09 11:41:00.000,W,W0000212430,Sample comment
T000011804,92926,2018-05-09 12:59:00.000,C,C0000505096,Sample comment
T000011805,124946,2018-05-09 12:59:00.000,C,C0000506662,Sample comment
T000011806,98183,2018-05-09 13:05:00.000,W,W0000212459,Sample comment
T000011807,66163,2018-05-09 13:05:00.000,W,W0000212458,Sample comment
T000011808,162223,2018-05-09 13:05:00.000,W,W0000212460,Sample comment
T000011809,92926,2018-05-09 13:06:00.000,W,W0000212462,Sample comment
T000011810,124946,2018-05-09 13:06:00.000,W,W0000212463,Sample comment
T000011811,192941,2018-05-09 14:32:00.000,C,C0000507324,Sample comment
T000011812,98881,2018-05-09 14:32:00.000,C,C0000505417,Sample comment
T000011813,66861,2018-05-09 14:32:00.000,C,C0000503831,Sample comment
T000011814,110184,2018-05-09 14:51:00.000,W,W0000212466,Sample comment
T000011815,123318,2018-05-09 15:21:00.000,W,W0000212476,Sample comment
T000011816,187358,2018-05-09 15:21:00.000,W,W0000212477,Sample comment
T000011817,249349,2018-05-09 15:21:00.000,W,W0000212478,Sample comment
T000011818,91298,2018-05-09 15:21:00.000,W,W0000212475,Sample comment
T000011819,108820,2018-05-09 16:07:00.000,C,C0000505865,Sample comment
T000011820,124228,2018-05-09 16:12:00.000,W,W0000212484,Sample comment
T000011821,92208,2018-05-09 16:12:00.000,W,W0000212483,Sample comment
T000011822,73832,2018-05-09 16:18:00.000,W,W0000212485,Sample comment
T000011823,105852,2018-05-09 16:18:00.000,W,W0000212486,Sample comment
T000011824,169892,2018-05-09 16:18:00.000,W,W0000212487,Sample comment
T000011825,231883,2018-05-09 16:18:00.000,W,W0000212488,Sample comment
T000011826,105852,2018-05-09 16:28:00.000,C,C0000505721,Sample comment
T000011827,199912,2018-05-09 16:28:00.000,C,C0000507367,Sample comment
T000011828,73832,2018-05-09 16:28:00.000,C,C0000504156,Sample comment
T000011829,120949,2018-05-09 17:38:00.000,W,W0000212503,Sample comment
T000011830,88929,2018-05-09 17:38:00.000,W,W0000212502,Sample comment
T000011831,106674,2018-05-09 20:37:00.000,C,C0000505760,Sample comment
T000011832,120933,2018-05-09 20:37:00.000,C,C0000506458,Sample comment
T000011833,88913,2018-05-09 20:37:00.000,C,C0000504886,Sample comment
T000011834,92085,2018-05-09 20:49:00.000,C,C0000505059,Sample comment
T000011835,124105,2018-05-09 20:49:00.000,C,C0000506628,Sample comment
T000011836,72557,2018-05-09 21:59:00.000,C,C0000504089,Sample comment
T000011837,104577,2018-05-09 21:59:00.000,C,C0000505663,Sample comment
T000011838,69197,2018-05-09 22:08:00.000,W,W0000212536,Sample comment
T000011839,133237,2018-05-09 22:08:00.000,W,W0000212538,Sample comment
T000011840,101217,2018-05-09 22:08:00.000,W,W0000212537,Sample comment
T000011841,227248,2018-05-09 22:12:00.000,C,C0000507557,Sample comment
T000011842,69197,2018-05-09 22:12:00.000,C,C0000503939,Sample comment
T000011843,165257,2018-05-09 22:12:00.000,C,C0000507117,Sample comment
T000011844,101217,2018-05-09 22:12:00.000,C,C0000505513,Sample comment
T000011845,98823,2018-05-09 22:34:00.000,W,W0000212551,Sample comment
T000011846,130843,2018-05-09 22:34:00.000,W,W0000212552,Sample comment
T000011847,162863,2018-05-09 22:34:00.000,W,W0000212553,Sample comment
T000011848,66803,2018-05-09 22:34:00.000,W,W0000212550,Sample comment
T000011849,169458,2018-05-09 22:48:00.000,W,W0000212565,Sample comment
T000011850,105418,2018-05-09 22:48:00.000,W,W0000212564,Sample comment
T000011851,73398,2018-05-09 22:48:00.000,W,W0000212563,Sample comment
T000011852,68407,2018-05-09 23:28:00.000,C,C0000503898,Sample comment
T000011853,100427,2018-05-09 23:28:00.000,C,C0000505470,Sample comment
T000011854,67417,2018-05-10 02:43:00.000,W,W0000212572,Sample comment
T000011855,99437,2018-05-10 02:43:00.000,W,W0000212573,Sample comment
T000011856,99437,2018-05-10 02:50:00.000,C,C0000505433,Sample comment
T000011857,67417,2018-05-10 02:50:00.000,C,C0000503849,Sample comment
T000011858,172321,2018-05-10 06:50:00.000,W,W0000212595,Sample comment
T000011859,108281,2018-05-10 06:50:00.000,W,W0000212594,Sample comment
T000011860,234312,2018-05-10 06:50:00.000,W,W0000212596,Sample comment
T000011861,232145,2018-05-10 09:03:00.000,C,C0000507589,Sample comment
T000011862,106114,2018-05-10 09:03:00.000,C,C0000505731,Sample comment
T000011863,114891,2018-05-10 09:46:00.000,C,C0000506198,Sample comment
T000011864,146911,2018-05-10 09:46:00.000,C,C0000506975,Sample comment
T000011865,1100084,2018-05-10 09:46:00.000,C,C0000507814,Sample comment
T000011866,91368,2018-05-10 10:28:00.000,C,C0000505021,Sample comment
T000011867,123388,2018-05-10 10:28:00.000,C,C0000506589,Sample comment
T000011868,95603,2018-05-10 10:49:00.000,W,W0000212623,Sample comment
T000011869,159643,2018-05-10 10:49:00.000,W,W0000212625,Sample comment
T000011870,127623,2018-05-10 10:49:00.000,W,W0000212624,Sample comment
T000011871,111207,2018-05-10 11:24:00.000,W,W0000212626,Sample comment
T000011872,143227,2018-05-10 11:24:00.000,W,W0000212627,Sample comment
T000011873,97978,2018-05-10 11:26:00.000,W,W0000212629,Sample comment
T000011874,1100112,2018-05-10 11:26:00.000,W,W0000212630,Sample comment
T000011875,192038,2018-05-10 11:42:00.000,C,C0000507316,Sample comment
T000011876,97978,2018-05-10 11:42:00.000,C,C0000505374,Sample comment
T000011877,1100112,2018-05-10 11:42:00.000,C,C0000507850,Sample comment
T000011878,115976,2018-05-10 11:48:00.000,C,C0000506249,Sample comment
T000011879,83956,2018-05-10 11:48:00.000,C,C0000504677,Sample comment
T000011880,114628,2018-05-10 11:50:00.000,W,W0000212647,Sample comment
T000011881,208688,2018-05-10 11:50:00.000,W,W0000212648,Sample comment
T000011882,102953,2018-05-10 13:23:00.000,W,W0000212661,Sample comment
T000011883,228984,2018-05-10 13:23:00.000,W,W0000212662,Sample comment
T000011884,70933,2018-05-10 13:23:00.000,W,W0000212660,Sample comment
T000011885,70933,2018-05-10 13:31:00.000,C,C0000504022,Sample comment
T000011886,102953,2018-05-10 13:31:00.000,C,C0000505594,Sample comment
T000011887,166993,2018-05-10 13:31:00.000,C,C0000507133,Sample comment
T000011888,69798,2018-05-10 15:25:00.000,W,W0000212674,Sample comment
T000011889,101818,2018-05-10 15:25:00.000,W,W0000212675,Sample comment
T000011890,195878,2018-05-10 15:25:00.000,W,W0000212676,Sample comment
T000011891,101818,2018-05-10 15:29:00.000,C,C0000505550,Sample comment
T000011892,69798,2018-05-10 15:29:00.000,C,C0000503976,Sample comment
T000011893,84875,2018-05-10 15:57:00.000,W,W0000212678,Sample comment
T000011894,116895,2018-05-10 15:57:00.000,W,W0000212679,Sample comment
T000011895,154636,2018-05-10 16:11:00.000,C,C0000507041,Sample comment
T000011896,122616,2018-05-10 16:11:00.000,C,C0000506536,Sample comment
T000011897,90596,2018-05-10 16:11:00.000,C,C0000504967,Sample comment
T000011898,110184,2018-05-10 17:20:00.000,C,C0000505930,Sample comment
T000011899,68818,2018-05-10 18:55:00.000,C,C0000503918,Sample comment
T000011900,100838,2018-05-10 18:55:00.000,C,C0000505492,Sample comment
T000011901,69419,2018-05-10 20:19:00.000,C,C0000503949,Sample comment
T000011902,101439,2018-05-10 20:19:00.000,C,C0000505522,Sample comment
T000011903,195499,2018-05-10 20:19:00.000,C,C0000507339,Sample comment
T000011904,112143,2018-05-10 20:24:00.000,W,W0000212699,Sample comment
T000011905,240196,2018-05-10 21:36:00.000,C,C0000507651,Sample comment
T000011906,114165,2018-05-10 21:36:00.000,C,C0000506155,Sample comment
T000011907,193329,2018-05-10 22:57:00.000,W,W0000212713,Sample comment
T000011908,67249,2018-05-10 22:57:00.000,W,W0000212711,Sample comment
T000011909,99269,2018-05-10 22:57:00.000,W,W0000212712,Sample comment
T000011910,67249,2018-05-10 23:00:00.000,C,C0000503841,Sample comment
T000011911,99269,2018-05-10 23:00:00.000,C,C0000505427,Sample comment
T000011912,91298,2018-05-11 00:32:00.000,C,C0000505006,Sample comment
T000011913,123318,2018-05-11 00:32:00.000,C,C0000506575,Sample comment
T000011914,114257,2018-05-11 01:13:00.000,W,W0000212721,Sample comment
T000011915,240288,2018-05-11 01:13:00.000,W,W0000212722,Sample comment
T000011916,127500,2018-05-11 02:49:00.000,W,W0000212740,Sample comment
T000011917,95480,2018-05-11 02:49:00.000,W,W0000212739,Sample comment
T000011918,107142,2018-05-11 02:49:00.000,C,C0000505778,Sample comment
T000011919,201202,2018-05-11 02:49:00.000,C,C0000507376,Sample comment
T000011920,191540,2018-05-11 02:52:00.000,C,C0000507307,Sample comment
T000011921,127500,2018-05-11 02:52:00.000,C,C0000506809,Sample comment
T000011922,95480,2018-05-11 02:52:00.000,C,C0000505239,Sample comment
T000011923,64115,2018-05-11 04:05:00.000,W,W0000212746,Sample comment
T000011924,96135,2018-05-11 04:05:00.000,W,W0000212747,Sample comment
T000011925,68439,2018-05-11 04:19:00.000,C,C0000503902,Sample comment
T000011926,100459,2018-05-11 04:19:00.000,C,C0000505474,Sample comment
T000011927,182251,2018-05-11 04:42:00.000,W,W0000212755,Sample comment
T000011928,86191,2018-05-11 04:42:00.000,W,W0000212753,Sample comment
T000011929,118211,2018-05-11 04:42:00.000,W,W0000212754,Sample comment
T000011930,230167,2018-05-11 05:41:00.000,C,C0000507577,Sample comment
T000011931,72116,2018-05-11 05:41:00.000,C,C0000504068,Sample comment
T000011932,136156,2018-05-11 05:41:00.000,C,C0000506884,Sample comment
T000011933,104136,2018-05-11 05:41:00.000,C,C0000505643,Sample comment
T000011934,87846,2018-05-11 07:10:00.000,W,W0000212778,Sample comment
T000011935,119866,2018-05-11 07:10:00.000,W,W0000212779,Sample comment
T000011936,223280,2018-05-11 08:16:00.000,C,C0000507531,Sample comment
T000011937,161289,2018-05-11 08:16:00.000,C,C0000507093,Sample comment
T000011938,97249,2018-05-11 08:16:00.000,C,C0000505329,Sample comment
T000011939,191309,2018-05-11 08:16:00.000,C,C0000507303,Sample comment
T000011940,110647,2018-05-11 08:37:00.000,C,C0000505949,Sample comment
T000011941,176200,2018-05-11 09:12:00.000,C,C0000507197,Sample comment
T000011942,112160,2018-05-11 09:12:00.000,C,C0000506062,Sample comment
T000011943,84357,2018-05-11 09:15:00.000,C,C0000504700,Sample comment
T000011944,210437,2018-05-11 09:15:00.000,C,C0000507438,Sample comment
T000011945,242408,2018-05-11 09:15:00.000,C,C0000507670,Sample comment
T000011946,116377,2018-05-11 09:15:00.000,C,C0000506270,Sample comment
T000011947,210437,2018-05-11 09:26:00.000,W,W0000212813,Sample comment
T000011948,84357,2018-05-11 09:26:00.000,W,W0000212811,Sample comment
T000011949,116377,2018-05-11 09:26:00.000,W,W0000212812,Sample comment
T000011950,191663,2018-05-11 11:11:00.000,C,C0000507310,Sample comment
T000011951,127623,2018-05-11 11:11:00.000,C,C0000506814,Sample comment
T000011952,95603,2018-05-11 11:11:00.000,C,C0000505245,Sample comment
T000011953,88651,2018-05-11 12:38:00.000,C,C0000504877,Sample comment
T000011954,120671,2018-05-11 12:38:00.000,C,C0000506446,Sample comment
T000011955,214731,2018-05-11 12:38:00.000,C,C0000507461,Sample comment
T000011956,105000,2018-05-11 16:48:00.000,C,C0000505681,Sample comment
T000011957,154437,2018-05-11 16:48:00.000,C,C0000507037,Sample comment
T000011958,248448,2018-05-11 16:48:00.000,C,C0000507705,Sample comment
T000011959,73526,2018-05-11 16:48:00.000,C,C0000504128,Sample comment
T000011960,72980,2018-05-11 16:48:00.000,C,C0000504104,Sample comment
T000011961,122417,2018-05-11 16:48:00.000,C,C0000506524,Sample comment
T000011962,231031,2018-05-11 16:48:00.000,C,C0000507581,Sample comment
T000011963,105546,2018-05-11 16:48:00.000,C,C0000505697,Sample comment
T000011964,169040,2018-05-11 16:48:00.000,C,C0000507141,Sample comment
T000011965,137566,2018-05-11 16:48:00.000,C,C0000506902,Sample comment
T000011966,90397,2018-05-11 16:48:00.000,C,C0000504955,Sample comment
T000011967,105000,2018-05-11 16:51:00.000,W,W0000212856,Sample comment
T000011968,72980,2018-05-11 16:51:00.000,W,W0000212855,Sample comment
T000011969,199060,2018-05-11 16:51:00.000,W,W0000212857,Sample comment
T000011970,114528,2018-05-11 17:06:00.000,C,C0000506175,Sample comment
T000011971,187536,2018-05-11 18:36:00.000,C,C0000507267,Sample comment
T000011972,123496,2018-05-11 18:36:00.000,C,C0000506597,Sample comment
T000011973,91476,2018-05-11 18:36:00.000,C,C0000505027,Sample comment
T000011974,121657,2018-05-11 20:31:00.000,C,C0000506492,Sample comment
T000011975,89637,2018-05-11 20:31:00.000,C,C0000504919,Sample comment
T000011976,89637,2018-05-11 20:35:00.000,W,W0000212879,Sample comment
T000011977,153677,2018-05-11 20:35:00.000,W,W0000212881,Sample comment
T000011978,121657,2018-05-11 20:35:00.000,W,W0000212880,Sample comment
T000011979,185697,2018-05-11 20:35:00.000,W,W0000212882,Sample comment
T000011980,69161,2018-05-11 20:54:00.000,W,W0000212885,Sample comment
T000011981,133201,2018-05-11 20:54:00.000,W,W0000212887,Sample comment
T000011982,101181,2018-05-11 20:54:00.000,W,W0000212886,Sample comment
T000011983,195241,2018-05-11 20:54:00.000,W,W0000212888,Sample comment
T000011984,101181,2018-05-11 21:10:00.000,C,C0000505511,Sample comment
