Policy_id,Customer_id,Policy_State,Policy_Premium_Amt,auto_make,auto_model,Policy_start_date,Policy_end_date
200157,1752761,IL  ,1038,Suburu,Forrestor,2003-09-09,2004-09-09
475588,5106032,IL  ,1134,Ford,Fusion,1996-09-21,1997-09-21
998865,5011966,IL  ,1840,Dodge,Neon,2020-12-05,2025-12-05
618664,6832310,OH  ,1015,Nissan,Pathfinder,2006-04-18,2007-04-18
343166,4139287,IL  ,1143,BMW,M5,2020-12-10,9999-12-31
283925,5890721,OH  ,1629,Dodge,Neon,1991-11-21,1992-11-21
106191,4226129,IL  ,1489,Saab,93,2013-06-02,2018-06-02
212580,6567996,IL  ,1644,Saab,95,2015-07-05,9999-12-31
139484,3058355,IN  ,1142,Chevrolet,Silverado,1999-07-24,2000-07-24
159773,1512994,IN  ,1309,Nissan,Ultima,2009-03-03,2010-03-03
771514,7911618,IN  ,1445,BMW,X5,2007-02-10,2008-02-10
654979,1394351,OH  ,853,Audi,A3,2009-11-10,2010-11-10
545511,7483161,IN  ,1439,Toyota,Corolla,1991-09-20,1992-09-20
876685,6480425,OH  ,1168,Saab,95,2012-11-10,2013-11-10
865844,3107220,IL  ,1421,Suburu,Legacy,1992-02-02,1993-02-02
512813,6729992,IL  ,694,Nissan,Pathfinder,1990-01-27,1991-01-27
469426,8762905,OH  ,1497,Ford,Escape,1990-07-15,1991-07-15
935596,2034455,OH  ,1711,Chevrolet,Tahoe,1999-05-01,2000-05-01
925133,1024630,IL  ,1459,Accura,MDX,2015-02-28,2016-02-28
226335,6843254,IL  ,1107,Audi,A3,2013-07-23,2014-07-23
963290,6183217,IN  ,1475,Dodge,RAM,2007-06-09,2008-06-09
180013,6534846,IL  ,1537,BMW,M5,2021-01-16,9999-12-31
505019,2037657,IL  ,1301,Jeep,Grand Cherokee,2002-06-27,2003-06-27
328387,8274172,IL  ,1546,Honda,CRV,2015-05-06,2020-05-06
576728,5794649,IL  ,1661,BMW,3 Series,2000-06-07,2001-06-07
247116,2883836,IL  ,1203,Suburu,Impreza,2013-06-02,2018-06-02
650026,8237952,OH  ,1235,BMW,M5,2009-05-09,2010-05-09
806081,6939242,IL  ,1325,Mercedes,ML350,2012-02-01,2017-02-01
343421,2510743,OH  ,1480,Jeep,Wrangler,1996-10-18,1997-10-18
379882,2986002,IL  ,1375,Nissan,Ultima,2018-11-07,2023-11-07
621756,4349892,IN  ,1129,Suburu,Legacy,1997-04-21,1998-04-21
727792,6602189,OH  ,974,Nissan,Ultima,2014-05-19,2015-05-19
920559,3465949,IN  ,1281,Dodge,Neon,2006-03-21,2007-03-21
633090,4857748,IL  ,1631,Nissan,Pathfinder,2009-02-17,2010-02-17
743092,2679093,OH  ,1325,Mercedes,E400,2013-11-11,2014-11-11
430034,2806636,IL  ,1504,Accura,MDX,2007-02-21,2008-02-21
863236,4081632,IN  ,1322,Toyota,Camry,1990-09-20,1991-09-20
998865,5011966,IL  ,1790,Dodge,Neon,2015-12-05,9999-12-31
395269,1327773,IL  ,1222,BMW,X5,2012-11-02,2013-11-02
343166,4139287,IL  ,1143,BMW,M5,2020-12-10,9999-12-31
529403,6671915,OH  ,1565,BMW,X6,1993-12-16,1994-12-16
106191,4226129,IL  ,1489,Saab,93,2013-06-02,2018-06-02
212580,6567996,IL  ,1694,Saab,95,2020-07-05,9999-12-31
231553,1522149,IL  ,1313,Audi,A5,2000-03-07,2001-03-07
116705,7687685,OH  ,1475,Ford,Fusion,2001-08-02,2002-08-02
634499,8426701,IL  ,999,Chevrolet,Malibu,2000-08-26,2001-08-26
927354,8798864,IN  ,1459,Suburu,Impreza,1990-09-15,1991-09-15
563842,5061272,IL  ,1659,Jeep,Grand Cherokee,2003-06-30,2004-06-30
155604,4545875,OH  ,1185,Accura,RSX,1992-03-03,1993-03-03
429027,2262832,IL  ,1137,Audi,A5,1990-02-03,1991-02-03
319232,3957287,IL  ,1269,Ford,Fusion,1997-10-31,1998-10-31
159243,2828218,IL  ,1681,Jeep,Wrangler,1991-09-19,1992-09-19
557223,8661467,IL  ,1032,Toyota,Camry,1998-05-23,1999-05-23
925133,1024630,IL  ,1459,Accura,MDX,2015-02-28,2016-02-28
226335,6843254,IL  ,1107,Audi,A3,2013-07-23,2014-07-23
933293,7966037,IL  ,1222,Suburu,Legacy,1993-02-03,1994-02-03
180013,6534846,IL  ,1587,BMW,M5,2026-01-16,9999-12-31
114839,7443268,IL  ,1198,Mercedes,E400,2006-01-01,2007-01-01
328387,8274172,IL  ,1596,Honda,CRV,2020-05-06,2025-05-06
993845,8250523,IL  ,1843,Chevrolet,Malibu,2014-01-12,2015-01-12
247116,2883836,IL  ,1203,Suburu,Impreza,2013-06-02,2018-06-02
315636,5611033,IN  ,1281,Dodge,RAM,1999-10-09,2000-10-09
806081,6939242,IL  ,1325,Mercedes,ML350,2012-02-01,2017-02-01
379882,2986002,IL  ,1425,Nissan,Ultima,2023-11-07,9999-12-31
533946,5244149,IN  ,1668,Chevrolet,Tahoe,1998-12-18,1999-12-18
655787,5394223,IL  ,972,Audi,A3,2006-06-17,2007-06-17
143972,7763710,IN  ,1475,Nissan,Pathfinder,1992-08-02,1993-08-02
129877,6769209,OH  ,1384,Mercedes,C300,2011-02-08,2012-02-08
620025,2282747,OH  ,1034,Dodge,RAM,1997-12-21,1998-12-21
730978,5321445,IN  ,1273,Jeep,Wrangler,2010-07-11,2011-07-11
552788,4001620,IL  ,1313,Audi,A3,1991-09-03,1992-09-03
998865,5011966,IL  ,1840,Dodge,Neon,2020-12-05,9999-12-31
395269,1327773,IL  ,1222,BMW,X5,2012-11-02,2013-11-02
343166,4139287,IL  ,1193,BMW,M5,2025-12-10,9999-12-31
445694,2881485,IL  ,1193,Nissan,Pathfinder,2004-05-24,2005-05-24
106191,4226129,IL  ,1539,Saab,93,2018-06-02,2023-06-02
212580,6567996,IL  ,1694,Saab,95,2020-07-05,9999-12-31
898573,6512087,IN  ,1728,Suburu,Legacy,1992-08-07,1993-08-07
424867,1351028,OH  ,1461,BMW,M5,2003-04-16,2004-04-16
532335,2462029,OH  ,1509,Ford,F150,2003-03-22,2004-03-22
110084,5396584,IL  ,1358,Volkswagen,Jetta,1990-11-27,1991-11-27
714738,6915400,IL  ,791,Mercedes,C300,1998-03-21,1999-03-21
760184,3505599,OH  ,1477,Toyota,Highlander,2007-09-25,2008-09-25
457249,3062456,IL  ,786,Suburu,Forrestor,1998-07-28,1999-07-28
830414,4123174,IL  ,1310,Accura,MDX,1996-07-08,1997-07-08
486676,6346714,OH  ,1105,Audi,A3,2011-08-15,2012-08-15
406567,8067201,OH  ,1399,Ford,Escape,2001-09-25,2002-09-25
925133,1024630,IL  ,1509,Accura,MDX,2016-02-28,2021-02-28
226335,6843254,IL  ,1157,Audi,A3,2014-07-23,2019-07-23
830883,6612107,IN  ,1201,Accura,RSX,1997-05-03,1998-05-03
456609,3250214,IL  ,1018,Suburu,Forrestor,2004-09-29,2005-09-29
515703,2954372,IN  ,1147,Accura,TL,1998-02-05,1999-02-05
328387,8274172,IL  ,1546,Honda,CRV,2015-05-06,9999-12-31
993845,8250523,IL  ,1843,Chevrolet,Malibu,2014-01-12,2015-01-12
247116,2883836,IL  ,1253,Suburu,Impreza,2018-06-02,2023-06-02
525224,8217893,IN  ,1306,Toyota,Camry,1992-10-02,1993-10-02
806081,6939242,IL  ,1375,Mercedes,ML350,2017-02-01,2022-02-01
524235,4470096,IN  ,970,Honda,Civic,2014-08-23,2015-08-23
687639,3754827,IN  ,1181,Dodge,Neon,2005-03-07,2006-03-07
984953,3743373,IL  ,1045,Nissan,Pathfinder,1993-10-14,1994-10-14
373605,4623081,OH  ,1267,Volkswagen,Passat,2001-06-01,2002-06-01
818418,3582822,OH  ,1427,Toyota,Camry,1990-08-23,1991-08-23
179538,6778365,IN  ,1124,Saab,93,2014-04-07,2015-04-07
998865,5011966,IL  ,1840,Dodge,Neon,2020-12-05,9999-12-31
395269,1327773,IL  ,1272,BMW,X5,2013-11-02,2018-11-02
501692,7367566,IN  ,1134,Volkswagen,Jetta,2014-06-24,2015-06-24
419510,2927104,OH  ,1372,Suburu,Forrestor,1994-11-11,1995-11-11
106191,4226129,IL  ,1589,Saab,93,2023-06-02,9999-12-31
212580,6567996,IL  ,1744,Saab,95,2025-07-05,9999-12-31
715207,7064637,OH  ,1427,Nissan,Maxima,1991-10-02,1992-10-02
964662,1698318,IN  ,1327,Volkswagen,Passat,1997-08-18,1998-08-18
163161,5224353,IL  ,1338,Saab,93,1998-11-11,1999-11-11
632627,4757178,OH  ,1125,Saab,95,1990-10-07,1991-10-07
901088,7643261,OH  ,1319,Chevrolet,Silverado,1998-07-19,1999-07-19
626074,1838190,IN  ,1724,Audi,A5,1997-09-29,1998-09-29
283052,5220915,IL  ,1555,Mercedes,C300,2005-01-07,2006-01-07
925133,1024630,IL  ,1509,Accura,MDX,2016-02-28,2021-02-28
226335,6843254,IL  ,1157,Audi,A3,2014-07-23,2019-07-23
297816,2729201,IL  ,1400,Jeep,Wrangler,1997-02-03,1998-02-03
682183,2467855,OH  ,1190,Toyota,Corolla,1995-06-18,1996-06-18
384623,7421734,IN  ,1140,Honda,Civic,1993-08-09,1994-08-09
328387,8274172,IL  ,1596,Honda,CRV,2020-05-06,9999-12-31
993845,8250523,IL  ,1893,Chevrolet,Malibu,2015-01-12,2020-01-12
247116,2883836,IL  ,1303,Suburu,Impreza,2023-06-02,9999-12-31
463518,2947484,IL  ,1440,Volkswagen,Jetta,1995-10-23,1996-10-23
806081,6939242,IL  ,1425,Mercedes,ML350,2022-02-01,9999-12-31
907012,6616365,OH  ,1246,Suburu,Impreza,1996-12-15,1997-12-15
547749,2033698,OH  ,818,Ford,F150,2002-01-08,2003-01-08
961501,8518843,IL  ,1173,Chevrolet,Tahoe,1992-07-05,1993-07-05
396590,5500072,OH  ,1567,Nissan,Maxima,1997-11-07,1998-11-07
587498,7310851,IL  ,1351,Volkswagen,Passat,1996-10-15,1997-10-15
998865,5011966,IL  ,1890,Dodge,Neon,2025-12-05,9999-12-31
395269,1327773,IL  ,1272,BMW,X5,2013-11-02,2018-11-02
918521,7405416,OH  ,1433,Suburu,Impreza,2003-08-17,2004-08-17
382394,2914004,OH  ,1170,Nissan,Pathfinder,1996-01-23,1997-01-23
369226,4647063,OH  ,1300,Chevrolet,Tahoe,2002-02-10,2003-02-10
155724,1713536,IL  ,1394,Nissan,Maxima,1998-02-20,1999-02-20
960685,1667033,IN  ,1368,Volkswagen,Jetta,1995-02-21,1996-02-21
307474,5327641,IL  ,1018,Dodge,RAM,2003-01-28,2004-01-28
506338,3698303,IL  ,1446,BMW,X6,1990-12-22,1991-12-22
991485,4177224,IN  ,1423,Jeep,Wrangler,1993-06-09,1994-06-09
691115,2538373,IN  ,1173,Suburu,Legacy,1993-01-28,1994-01-28
925133,1024630,IL  ,1559,Accura,MDX,2021-02-28,2026-02-28
226335,6843254,IL  ,1207,Audi,A3,2019-07-23,2024-07-23
589094,8220694,IN  ,1353,Accura,MDX,2003-05-27,2004-05-27
944953,4220466,OH  ,1540,Toyota,Corolla,1995-12-07,1996-12-07
517245,5175606,OH  ,1402,BMW,X5,2001-11-13,2002-11-13
328387,8274172,IL  ,1596,Honda,CRV,2020-05-06,9999-12-31
993845,8250523,IL  ,1893,Chevrolet,Malibu,2015-01-12,2020-01-12
631565,1485263,IN  ,1161,BMW,M5,1997-07-14,1998-07-14
522511,1636492,IL  ,1449,Ford,Fusion,1992-09-15,1993-09-15
766193,5292679,OH  ,1188,Ford,F150,2011-07-31,2012-07-31
532330,3508710,OH  ,1459,Ford,F150,2002-09-22,2003-09-22
892148,8589637,IN  ,1359,Toyota,Highlander,1995-03-29,1996-03-29
335780,3611864,OH  ,1587,Audi,A5,2002-07-22,2003-07-22
399524,2933379,IL  ,1829,Audi,A5,1997-10-30,1998-10-30
284148,7264295,IL  ,1394,Accura,MDX,2008-10-23,2009-10-23
395269,1327773,IL  ,1322,BMW,X5,2018-11-02,2023-11-02
556420,7039340,OH  ,1158,Saab,92x,1992-02-22,1993-02-22
265098,1703810,IN  ,1120,Honda,CRV,2006-07-01,2007-07-01
528385,2323243,IL  ,1320,Honda,CRV,1997-11-07,1998-11-07
156641,5517276,IN  ,920,Chevrolet,Tahoe,2001-03-10,2002-03-10
328392,2112761,IL  ,1546,Honda,CRV,2014-11-06,2015-11-06
727443,5361985,OH  ,922,Honda,Civic,2013-07-01,2014-07-01
795004,7325106,OH  ,862,Saab,95,1998-03-16,1999-03-16
278091,4988839,OH  ,1327,Suburu,Legacy,2013-12-04,2014-12-04
442800,3991413,OH  ,1104,Mercedes,C300,1997-01-07,1998-01-07
925133,1024630,IL  ,1509,Accura,MDX,2016-02-28,9999-12-31
226335,6843254,IL  ,1207,Audi,A3,2019-07-23,9999-12-31
498880,5960796,OH  ,1564,Suburu,Legacy,1997-04-26,1998-04-26
398489,1954460,IL  ,1227,Jeep,Wrangler,1993-05-07,1994-05-07
445200,1944017,IN  ,1311,Nissan,Maxima,2011-03-27,2012-03-27
328387,8274172,IL  ,1646,Honda,CRV,2025-05-06,9999-12-31
993845,8250523,IL  ,1943,Chevrolet,Malibu,2020-01-12,2025-01-12
121439,8927050,IN  ,1257,Accura,TL,1990-08-02,1991-08-02
490596,8365346,IL  ,1198,Nissan,Ultima,2011-02-04,2012-02-04
998192,5289037,IL  ,1433,Saab,95,2014-04-25,2015-04-25
602415,7493512,IN  ,1513,Jeep,Grand Cherokee,1996-07-16,1997-07-16
582011,6365561,IL  ,1245,Mercedes,C300,1997-03-10,1998-03-10
190588,3156613,OH  ,796,Ford,F150,2001-12-09,2002-12-09
247806,8427751,OH  ,1390,Volkswagen,Passat,2008-09-18,2009-09-18
395269,1327773,IL  ,1372,BMW,X5,2023-11-02,9999-12-31
701526,1993798,IL  ,1080,Audi,A3,2004-01-05,2005-01-05
940947,5809039,OH  ,1699,Honda,Civic,2002-01-11,2003-01-11
858060,5582224,IL  ,1209,BMW,3 Series,2004-05-31,2005-05-31
491170,6406736,IN  ,1412,Volkswagen,Jetta,1998-01-14,1999-01-14
328392,2112761,IL  ,1546,Honda,CRV,2014-11-06,2015-11-06
542245,4621513,OH  ,1003,Ford,Fusion,1991-11-25,1992-11-25
779161,7795151,IL  ,1280,Saab,92x,1994-04-10,1995-04-10
777533,2196489,OH  ,1387,Jeep,Wrangler,2002-12-21,2003-12-21
925133,1024630,IL  ,1559,Accura,MDX,2021-02-28,9999-12-31
226335,6843254,IL  ,1207,Audi,A3,2019-07-23,9999-12-31
798579,7642986,IN  ,1114,Nissan,Pathfinder,2011-12-19,2012-12-19
380072,8563376,OH  ,1293,Volkswagen,Jetta,2014-01-07,2015-01-07
438817,4558981,OH  ,986,Honda,CRV,2007-11-16,2008-11-16
811042,7712365,IN  ,978,Suburu,Forrestor,2013-07-04,2014-07-04
993845,8250523,IL  ,1893,Chevrolet,Malibu,2015-01-12,9999-12-31
331170,2585726,IL  ,1370,Accura,MDX,1995-03-26,1996-03-26
490596,8365346,IL  ,1198,Nissan,Ultima,2011-02-04,2012-02-04
998192,5289037,IL  ,1433,Saab,95,2014-04-25,2015-04-25
243231,5408641,IL  ,1282,Jeep,Wrangler,2012-07-10,2013-07-10
276804,8625398,IL  ,995,Mercedes,E400,1992-11-27,1993-11-27
331595,2592175,IL  ,904,Accura,TL,1999-11-29,2000-11-29
577992,2596376,IN  ,915,Nissan,Pathfinder,2002-11-13,2003-11-13
544230,1707447,OH  ,1102,BMW,3 Series,2011-02-03,2012-02-03
913337,1220734,OH  ,912,Audi,A5,2008-02-10,2009-02-10
497347,8331658,OH  ,1187,Saab,92x,2003-08-23,2004-08-23
180720,1027490,IN  ,1115,Nissan,Pathfinder,1995-03-14,1996-03-14
328392,2112761,IL  ,1596,Honda,CRV,2015-11-06,2020-11-06
714351,7461392,OH  ,1169,Volkswagen,Passat,1992-04-05,1993-04-05
206004,5202740,IL  ,1281,BMW,X6,1991-09-26,1992-09-26
569714,5577631,OH  ,1051,Audi,A5,2005-12-04,2006-12-04
925133,1024630,IL  ,1559,Accura,MDX,2021-02-28,9999-12-31
226335,6843254,IL  ,1257,Audi,A3,2024-07-23,9999-12-31
606037,4167732,OH  ,1441,Dodge,RAM,2009-04-10,2010-04-10
249053,5065970,IL  ,1304,Volkswagen,Jetta,2005-12-17,2006-12-17
645723,3287886,OH  ,1107,Saab,92x,1991-05-05,1992-05-05
993845,8250523,IL  ,1943,Chevrolet,Malibu,2020-01-12,9999-12-31
555379,5322994,IL  ,926,Jeep,Grand Cherokee,2013-07-05,2014-07-05
490596,8365346,IL  ,1248,Nissan,Ultima,2012-02-04,2017-02-04
998192,5289037,IL  ,1483,Saab,95,2015-04-25,2020-04-25
243231,5408641,IL  ,1282,Jeep,Wrangler,2012-07-10,2013-07-10
497934,5824934,OH  ,1783,Mercedes,ML350,2010-03-19,2011-03-19
644081,4178771,OH  ,1301,Dodge,Neon,1998-12-28,1999-12-28
132876,7902640,IL  ,997,Audi,A5,2010-01-05,2011-01-05
437965,2668595,IN  ,1124,Accura,MDX,2001-10-03,2002-10-03
910365,1269865,IN  ,828,Chevrolet,Malibu,2001-12-19,2002-12-19
999435,8731853,OH  ,1091,Nissan,Ultima,2008-01-01,2009-01-01
328392,2112761,IL  ,1596,Honda,CRV,2015-11-06,2020-11-06
165485,3512102,IL  ,1320,Accura,MDX,1998-02-12,1999-02-12
596914,7444254,IN  ,1508,Ford,F150,1992-01-05,1993-01-05
925133,1024630,IL  ,1609,Accura,MDX,2026-02-28,9999-12-31
833321,7491996,IN  ,1405,Volkswagen,Passat,2010-03-01,2011-03-01
331683,4881741,OH  ,1578,Nissan,Pathfinder,2009-02-12,2010-02-12
792678,3376725,OH  ,1283,Nissan,Ultima,2013-10-12,2014-10-12
144323,2592655,IN  ,885,Chevrolet,Malibu,2001-09-14,2002-09-14
993845,8250523,IL  ,1943,Chevrolet,Malibu,2020-01-12,9999-12-31
555379,5322994,IL  ,926,Jeep,Grand Cherokee,2013-07-05,2014-07-05
490596,8365346,IL  ,1248,Nissan,Ultima,2012-02-04,2017-02-04
998192,5289037,IL  ,1483,Saab,95,2015-04-25,2020-04-25
243231,5408641,IL  ,1332,Jeep,Wrangler,2013-07-10,2018-07-10
136525,7976941,IN  ,1500,Toyota,Camry,1997-09-01,1998-09-01
514429,6548710,IN  ,1416,Saab,93,1993-04-11,1994-04-11
132876,7902640,IL  ,1047,Audi,A5,2011-01-05,2016-01-05
614763,6087558,IL  ,1612,BMW,3 Series,1991-01-02,1992-01-02
889769,4718402,OH  ,1250,Accura,RSX,1994-05-30,1995-05-30
420953,8810209,IL  ,1322,Toyota,Corolla,2015-07-03,2016-07-03
328392,2112761,IL  ,1646,Honda,CRV,2020-11-06,2025-11-06
663190,3769192,IL  ,1564,Jeep,Grand Cherokee,1994-02-05,1995-02-05
774303,6994207,OH  ,1471,Dodge,Neon,2002-04-13,2003-04-13
781186,5894070,OH  ,1452,Jeep,Wrangler,2005-12-27,2006-12-27
507457,5474332,OH  ,1174,BMW,X5,2005-10-17,2006-10-17
432745,8076159,IL  ,1131,Toyota,Camry,1991-04-09,1992-04-09
936543,3479493,IN  ,1412,Jeep,Wrangler,2001-06-26,2002-06-26
192529,5044555,IL  ,1183,Volkswagen,Jetta,2004-07-02,2005-07-02
993845,8250523,IL  ,1993,Chevrolet,Malibu,2025-01-12,9999-12-31
555379,5322994,IL  ,976,Jeep,Grand Cherokee,2014-07-05,2019-07-05
490596,8365346,IL  ,1298,Nissan,Ultima,2017-02-04,2022-02-04
998192,5289037,IL  ,1533,Saab,95,2020-04-25,2025-04-25
243231,5408641,IL  ,1332,Jeep,Wrangler,2013-07-10,2018-07-10
368055,5103685,IL  ,1217,Volkswagen,Passat,2013-07-08,2014-07-08
132876,7902640,IL  ,1097,Audi,A5,2016-01-05,2021-01-05
653869,7726913,IN  ,1331,Chevrolet,Malibu,2007-10-25,2008-10-25
337677,7301383,OH  ,1437,BMW,3 Series,2008-07-20,2009-07-20
420953,8810209,IL  ,1322,Toyota,Corolla,2015-07-03,2016-07-03
328392,2112761,IL  ,1596,Honda,CRV,2015-11-06,9999-12-31
556275,3900223,IN  ,1381,Saab,95,1995-08-21,1996-08-21
260845,4672340,OH  ,1055,Honda,Civic,1998-11-11,1999-11-11
113464,6082645,IN  ,1005,Jeep,Grand Cherokee,2009-04-19,2010-04-19
670147,2377207,IN  ,1566,Saab,93,2000-02-06,2001-02-06
182958,3198564,IN  ,994,Toyota,Highlander,2013-10-30,2014-10-30
164469,5569066,OH  ,1344,Dodge,Neon,2011-03-26,2012-03-26
860502,3475850,IL  ,1336,Nissan,Ultima,1992-10-10,1993-10-10
555379,5322994,IL  ,976,Jeep,Grand Cherokee,2014-07-05,2019-07-05
490596,8365346,IL  ,1348,Nissan,Ultima,2022-02-04,9999-12-31
998192,5289037,IL  ,1483,Saab,95,2015-04-25,9999-12-31
243231,5408641,IL  ,1382,Jeep,Wrangler,2018-07-10,2023-07-10
368055,5103685,IL  ,1217,Volkswagen,Passat,2013-07-08,2014-07-08
132876,7902640,IL  ,1147,Audi,A5,2021-01-05,9999-12-31
889008,7090180,OH  ,1378,Suburu,Forrestor,1997-02-18,1998-02-18
619594,5704950,IL  ,1433,Jeep,Grand Cherokee,2006-09-28,2007-09-28
420953,8810209,IL  ,1372,Toyota,Corolla,2016-07-03,2021-07-03
328392,2112761,IL  ,1646,Honda,CRV,2020-11-06,9999-12-31
174701,6550753,IL  ,1314,Saab,92x,1996-06-19,1997-06-19
221283,3829441,OH  ,914,Accura,MDX,1994-08-23,1995-08-23
218684,2931361,IN  ,1048,Dodge,RAM,2006-08-05,2007-08-05
107186,5352144,IN  ,992,Suburu,Legacy,2000-05-14,2001-05-14
958790,6990969,OH  ,1266,Suburu,Forrestor,1995-08-18,1996-08-18
555379,5322994,IL  ,1026,Jeep,Grand Cherokee,2019-07-05,2024-07-05
365369,3544062,IL  ,1028,Chevrolet,Silverado,2003-06-28,2004-06-28
998192,5289037,IL  ,1533,Saab,95,2020-04-25,9999-12-31
243231,5408641,IL  ,1432,Jeep,Wrangler,2023-07-10,9999-12-31
368055,5103685,IL  ,1267,Volkswagen,Passat,2014-07-08,2019-07-08
737252,5939195,OH  ,1215,Suburu,Impreza,1993-11-18,1994-11-18
253085,5485998,IL  ,1575,Audi,A5,1991-04-25,1992-04-25
831668,8559882,OH  ,1655,Audi,A3,1996-04-10,1997-04-10
420953,8810209,IL  ,1372,Toyota,Corolla,2016-07-03,2021-07-03
328392,2112761,IL  ,1646,Honda,CRV,2020-11-06,9999-12-31
444422,2660358,IL  ,782,BMW,X5,2011-09-28,2012-09-28
990629,2187948,IN  ,1619,Volkswagen,Passat,1994-08-10,1995-08-10
253005,7753359,OH  ,1190,Chevrolet,Silverado,1991-11-20,1992-11-20
246887,6846396,IL  ,1019,Audi,A3,2000-03-20,2001-03-20
555379,5322994,IL  ,1026,Jeep,Grand Cherokee,2019-07-05,9999-12-31
186939,3459037,IL  ,1486,Volkswagen,Passat,2014-07-05,2015-07-05
998192,5289037,IL  ,1533,Saab,95,2020-04-25,9999-12-31
803294,2716193,IN  ,1724,Chevrolet,Tahoe,1993-06-18,1994-06-18
368055,5103685,IL  ,1267,Volkswagen,Passat,2014-07-08,2019-07-08
538960,6991932,IN  ,1214,Chevrolet,Silverado,2002-03-29,2003-03-29
756870,4266072,IN  ,1135,Chevrolet,Malibu,1996-01-26,1997-01-26
420953,8810209,IL  ,1422,Toyota,Corolla,2021-07-03,2026-07-03
328392,2112761,IL  ,1696,Honda,CRV,2025-11-06,9999-12-31
444422,2660358,IL  ,782,BMW,X5,2011-09-28,2012-09-28
890280,1930111,OH  ,1307,Mercedes,E400,2010-01-24,2011-01-24
663943,7167366,IN  ,1281,Toyota,Camry,2011-07-26,2012-07-26
574707,5424686,IN  ,1155,Dodge,RAM,2005-08-23,2006-08-23
555379,5322994,IL  ,1026,Jeep,Grand Cherokee,2019-07-05,9999-12-31
186939,3459037,IL  ,1486,Volkswagen,Passat,2014-07-05,2015-07-05
998192,5289037,IL  ,1583,Saab,95,2025-04-25,9999-12-31
291006,1767077,IN  ,951,Chevrolet,Tahoe,1990-05-16,1991-05-16
368055,5103685,IL  ,1317,Volkswagen,Passat,2019-07-08,2024-07-08
687698,7348509,OH  ,1413,Dodge,RAM,2000-09-06,2001-09-06
386695,2806210,IN  ,1100,BMW,X5,2006-08-21,2007-08-21
420953,8810209,IL  ,1372,Toyota,Corolla,2016-07-03,9999-12-31
444422,2660358,IL  ,832,BMW,X5,2012-09-28,2017-09-28
643231,8517056,OH  ,1743,Honda,CRV,1992-10-07,1993-10-07
790230,3753959,OH  ,1014,Mercedes,E400,1991-07-05,1992-07-05
555379,5322994,IL  ,1076,Jeep,Grand Cherokee,2024-07-05,9999-12-31
186939,3459037,IL  ,1536,Volkswagen,Passat,2015-07-05,2020-07-05
756054,1352785,IL  ,1198,BMW,X5,1992-06-06,1993-06-06
414784,8031553,IL  ,1638,Suburu,Impreza,1993-05-09,1994-05-09
368055,5103685,IL  ,1317,Volkswagen,Passat,2019-07-08,9999-12-31
398683,4570539,IN  ,1607,Dodge,RAM,2007-04-30,2008-04-30
261119,1165408,IL  ,932,Audi,A3,1997-03-21,1998-03-21
420953,8810209,IL  ,1422,Toyota,Corolla,2021-07-03,9999-12-31
444422,2660358,IL  ,832,BMW,X5,2012-09-28,2017-09-28
753061,6174091,IN  ,1413,Chevrolet,Tahoe,1991-11-03,1992-11-03
258265,8869694,IL  ,1073,BMW,3 Series,1994-04-10,1995-04-10
238201,8032428,IL  ,1253,Saab,95,1993-08-15,1994-08-15
186939,3459037,IL  ,1536,Volkswagen,Passat,2015-07-05,2020-07-05
599267,5862838,IN  ,1575,Saab,95,2002-03-25,2003-03-25
368055,5103685,IL  ,1317,Volkswagen,Passat,2019-07-08,9999-12-31
420953,8810209,IL  ,1422,Toyota,Corolla,2021-07-03,9999-12-31
444422,2660358,IL  ,882,BMW,X5,2017-09-28,2022-09-28
118137,5058557,OH  ,1238,Saab,95,1998-02-10,1999-02-10
164993,4732256,IL  ,1340,Suburu,Legacy,2014-06-23,2015-06-23
186939,3459037,IL  ,1586,Volkswagen,Passat,2020-07-05,2025-07-05
354460,5581510,IN  ,1466,Honda,CRV,2007-10-19,2008-10-19
368055,5103685,IL  ,1367,Volkswagen,Passat,2024-07-08,9999-12-31
420953,8810209,IL  ,1472,Toyota,Corolla,2026-07-03,9999-12-31
444422,2660358,IL  ,932,BMW,X5,2022-09-28,9999-12-31
743330,2573656,OH  ,1878,Chevrolet,Malibu,2010-11-04,2011-11-04
164993,4732256,IL  ,1340,Suburu,Legacy,2014-06-23,2015-06-23
186939,3459037,IL  ,1536,Volkswagen,Passat,2015-07-05,9999-12-31
386434,6150369,IL  ,1431,Jeep,Wrangler,2002-11-27,2003-11-27
444035,8715986,OH  ,1524,Saab,92x,1996-05-11,1997-05-11
319237,8109434,IL  ,1319,Ford,Fusion,1998-04-30,1999-04-30
164993,4732256,IL  ,1390,Suburu,Legacy,2015-06-23,2020-06-23
186939,3459037,IL  ,1586,Volkswagen,Passat,2020-07-05,9999-12-31
847128,1200925,IL  ,1492,Dodge,RAM,2014-09-19,2015-09-19
473338,4887918,IN  ,1555,Mercedes,E400,2010-11-14,2011-11-14
840230,3389205,OH  ,1091,Toyota,Highlander,2000-04-05,2001-04-05
164993,4732256,IL  ,1390,Suburu,Legacy,2015-06-23,2020-06-23
186939,3459037,IL  ,1586,Volkswagen,Passat,2020-07-05,9999-12-31
847128,1200925,IL  ,1492,Dodge,RAM,2014-09-19,2015-09-19
655356,5460575,IL  ,1339,BMW,X5,1996-07-07,1997-07-07
